EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS) - APENAS EMPRESAS BRASILEIRAS;DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBCT;CURITIBA;PR;SUL;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;2500;359;1;0;0;0;0;14198;1,48
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBCT;CURITIBA;PR;SUL;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;14034;67;14368;846;0;6054894;5092415;685153,295;445560,644;334023;44157;123;5158112;303714;0;16866;1908505;154,24
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBCT;CURITIBA;PR;SUL;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;0;0;3126;0;0;0;0;23942,748;16306,584;1100;348;1;16306584;0;0;0;68801;0,98
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBCY;CUIABÁ;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4657;9;963;5;0;4404294;4084189;494379,809;357756,364;119000;27187;31;844551;4385;0;5022;563717;44,59
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBCY;CUIABÁ;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3272;1;1702;0;0;2436318;1822504;273450,795;157019,971;72275;15039;27;948014;0;0;4374;490935;28,96
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBCY;CUIABÁ;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;139;1;1300;0;0;253854;217813;28654,162;20947,656;6625;1567;1;2037100;0;0;162;18286;2,92
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBCY;CUIABÁ;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;7946;20;29262;852;0;12245310;10568180;1368712,31;957202,33;341475;75810;57;38918460;1133160;0;9207;1029107;131,75
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI;;;ESTADOS UNIDOS;AMÉRICA DO NORTE;Internacional;Regular;0;0;0;0;0;;;;;;;;;;;;;
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;0;0;802706;0;0;0;0;2783344,455;2164898,082;348700;40455;15;2164898082;0;0;0;1032015;57,94
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SCEL;SANTIAGO DO CHILE;;;CHILE;AMÉRICA DO SUL;Internacional;Regular;0;0;0;0;0;;;;;;;;;;;;;
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SKBO;BOGOTA;;;COLÔMBIA;AMÉRICA DO SUL;Internacional;Regular;0;0;7445;0;0;0;0;122947,387;26688,845;13500;1787;1;26688845;0;0;0;68801;2,78
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4711;10;6764;103;0;6598908;6086448;740415,348;538918,704;163438;40734;31;8525232;135342;0;5022;563482;70,33
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBCH;CHAPECÓ;SC;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;6607;12;1154;270;0;4100820;3399720;460103,23;293543,19;160729;25420;62;2432120;110700;0;10002;1122203;64,88
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4264;18;9132;0;0;3788928;3236376;425532,591;288244,671;104663;23529;31;6931188;0;0;4992;560649;48,3
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;287;6;15;0;0;166860;147805;18703,77;12791,57;6725;1030;2;7725;0;0;324;36318;2,65
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;11558;50;2312;983;0;7644660;6868040;858151,195;600281,94;293289;47380;92;2509595;506245;0;14844;1666313;112,66
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;946;5;20;0;0;614880;461648;71243,608;39627,552;28826;4392;9;9760;0;0;1260;145991;10,49
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;1007;1;35;127;0;550464;491416;65665,768;42236,4;28298;4392;9;17080;61976;0;1128;134561;9,53
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4532;11;16665;127;0;8182512;7668144;920877,768;716125,464;205700;52452;31;28197180;214884;0;4836;544254;85,62
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;1538;3;3;0;0;0;0;54204;1,22
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;8329;23;30656;0;0;21865788;19225087;2454031,958;1775086,614;503251;134974;62;66738112;0;0;10044;1127254;207,54
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;7925;2347;1;0;0;0;0;18058;3,33
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;22834;98;138943;7763;0;57363027;52901380;6384649,715;5025227,416;1364625;352050;150;322017788;18219761;0;24441;2720345;530,34
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBJU;JUAZEIRO DO NORTE;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;5894;7;1538;0;0;2925462;2419508;343460,265;205212,049;150088;24242;62;1281307;0;0;7482;878415;59,91
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;502;6;0;0;0;;;;;;;;;;;;;
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;8675;2373;1;0;0;0;0;18247;3,63
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;608;7;45;0;0;1566180;1442784;191278,038;130975,362;53600;11865;5;106785;0;0;660;80606;16,8
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SKBO;BOGOTA;;;COLÔMBIA;AMÉRICA DO SUL;Internacional;Regular;445;5;0;1200;0;2147376;1809815;262598,056;169288,875;70850;16268;4;0;4880400;0;528;64568;22,63
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;4125;914;1;0;0;0;0;18286;1,67
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;14073;21;7905;700;0;13583868;12862722;1528792,046;1114985,858;366163;84088;92;7225170;639800;0;14862;1672639;170,22
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3996;14;895;0;0;3766158;3032964;424211,931;264938,058;119338;23529;31;679305;0;0;4962;558909;43,14
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;8479;33;9033;0;0;21865788;19621301;2451933,33;1754241,839;502925;134974;62;28740754;0;0;10044;1126290;207,19
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;900;2;2;0;0;0;0;34208;0,98
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;2475;337;1;0;0;0;0;18286;0,95
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;13108;87;8340;0;0;5055000;4463565;568762,651;389924,502;256288;31678;94;2810580;0;0;15000;1687723;116,66
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJP;JOÃO PESSOA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4682;9;599;0;0;9818010;9153310;1100880,05;819103,945;205988;60605;31;1171045;0;0;5022;563110;94,34
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;8078;36;5859;0;0;11269368;9921846;1263447,174;873462,414;323475;69564;62;16541646;0;0;10044;1126067;130,56
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;8965;20;22438;0;0;18671796;17173442;2090817,3;1550037,918;489151;115258;62;52254631;0;0;10044;1124700;178,09
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;7355;17;2253;34;0;3086640;2647800;358312,32;221083,2;173463;21960;61;811080;12240;0;8574;995312;76,41
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;393;0;20;0;0;555408;478674;63426,132;41264,622;18750;3654;3;24360;0;0;456;52074;6,18
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;18326;58;12880;0;0;24233328;22321068;2716428,666;1953812,07;625501;149814;123;15687840;0;0;19896;2230237;252,94
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SCEL;SANTIAGO DO CHILE;;;CHILE;AMÉRICA DO SUL;Internacional;Improdutivo;0;0;0;0;0;0;0;0;0;22500;2932;1;0;0;0;0;68801;4,38
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3911;15;3003;0;0;818586;663084;91856,205;59039,578;49625;5053;31;628039;0;0;5022;563535;20,07
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;8520;17;19467;0;0;7970400;7017030;894895,29;615631,59;246000;49410;61;16358760;0;0;9840;1104809;99,84
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI;;;ESTADOS UNIDOS;AMÉRICA DO NORTE;Internacional;Regular;0;0;0;0;0;;;;;;;;;;;;;
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBAR;ARACAJU;SE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4489;10;16651;640;0;8577855;7653745;960479,355;707077,14;189925;52855;31;28389955;1091200;0;5031;563331;86,11
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;5638;855;1;0;0;0;0;18221;1,77
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;7665;28;35935;132;0;7074270;6506550;797096,835;596853,27;206588;45315;53;30233655;112860;0;8274;932277;92,63
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCH;CHAPECÓ;SC;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;1677;9;4778;0;0;;;;;;;;;;;;;
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCT;CURITIBA;PR;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;13552;59;11941;396;0;6039816;4865168;683719,09;430454,283;279876;44157;123;4286819;142164;0;16824;1904510;130,18
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCY;CUIABÁ;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;152;0;0;0;0;215460;202160;24087,63;17984,26;7350;1330;1;0;0;0;162;18111;2,2
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCY;CUIABÁ;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;8418;14;39690;905;0;12029850;11195940;1344651,28;1055744,69;323650;74480;56;52787700;1203650;0;9045;1011016;126,3
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;0;0;834764;0;0;0;0;2968900,752;2271559,038;334075;43152;16;2271559038;0;0;0;1100816;60,31
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;243;0;2;0;0;166860;125145;18498,285;10702,215;6450;1030;2;1030;0;0;324;35919;3,12
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;9843;56;9429;452;0;7721910;5947735;866833,065;527883,24;252289;47895;93;7327420;232780;0;14994;1683171;127,58
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;20567;81;133627;9069;0;58130496;47442258;6472023,831;4460567,38;1238326;356744;152;280846714;21284943;0;24768;2757573;515,57
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;11163;62;20988;25;0;5111616;3810122;573991,543;333034,521;203113;31678;94;7072956;8425;0;15168;1703239;98,39
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;155;0;330;0;0;131220;125550;14801,13;11233,89;5250;810;1;267300;0;0;162;18273;1,88
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;9120;19;31936;157;0;8004420;7514370;897920,64;673935,39;234301;49410;61;26556660;127170;0;9882;1108544;110,15
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;375;2;2;0;0;0;0;36291;0,75
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJP;JOÃO PESSOA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4209;17;26011;2644;0;11096730;9217710;1226557,68;877143,18;238750;67890;31;56964090;5790360;0;5067;560072;99,5
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJU;JUAZEIRO DO NORTE;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;6012;11;15089;12;0;14429520;12475400;1693567,4;1183089,32;440175;119560;61;56945840;23520;0;7362;864065;174,19
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBMO;MACEIÓ;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;562;0;450;0;0;1244160;1079040;140171,52;95489,28;31763;7680;4;864000;0;0;648;73006;12,42
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBMO;MACEIÓ;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;8215;26;19801;700;0;18063360;15772800;2024463,36;1421727,36;409876;111360;58;38017920;1344000;0;9408;1054408;170,28
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;16336;65;81931;1310;0;17167584;14146976;1924695,392;1291379,2;507039;106518;123;70952246;1134460;0;19824;2222512;208,45
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPF;PASSO FUNDO;RS;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2891;9;6759;0;0;2949960;2292563;336837,059;205183,992;116301;24583;31;5359887;0;0;3720;424763;45,78
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPL;PETROLINA;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4975;13;9761;1;0;8467092;7382994;951649,212;670545,804;190763;52266;31;6199422;1686;0;5022;564442;80,16
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;1239;4;5180;0;0;3063258;2603139;343820,246;236566,297;80200;18909;9;10883180;0;0;1458;163646;27,69
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;21634;89;164556;5222;0;49907154;44952996;5565742,292;4283628,052;1175263;306746;146;316633306;10971422;0;23754;2649092;455,21
ONE;AVIANCA (ICAO:ONE);BRASILEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSG;NATAL;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;8476;40;24407;354;0;23061024;19460896;2594964,456;1772348,984;472902;142352;62;56038472;812784;0;10044;1130211;214,23
